date,Temperature,value,Laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
2019-12-22,14.01875,26284.27083333333,0,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777,29996.618055555555,30524.38888888889,30472.14583333333,30942.166666666668,30494.972222222223,25767.11111111111,27684.340277777777
2019-12-23,12.74375,24042.01388888889,1,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777,29996.618055555555,30524.38888888889,30472.14583333333,30942.166666666668,30494.972222222223,25767.11111111111
2019-12-24,13.5875,20894.472222222223,1,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777,29996.618055555555,30524.38888888889,30472.14583333333,30942.166666666668,30494.972222222223
2019-12-25,12.90625,24391.6875,1,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777,29996.618055555555,30524.38888888889,30472.14583333333,30942.166666666668
2019-12-26,12.01875,26350.8125,1,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777,29996.618055555555,30524.38888888889,30472.14583333333
2019-12-27,9.875,25218.340277777777,1,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777,29996.618055555555,30524.38888888889
2019-12-28,9.362499999999999,24103.756944444445,0,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777,29996.618055555555
2019-12-29,9.368750000000002,26959.555555555555,0,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223,26670.590277777777
2019-12-30,8.39375,25791.75,1,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889,25339.222222222223
2019-12-31,8.168750000000001,22754.17361111111,1,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333,30116.63888888889
2020-01-01,7.643750000000001,28503.57638888889,1,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111,31071.83333333333
2020-01-02,7.575,29702.819444444445,1,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0,31497.42361111111
2020-01-03,7.925,27347.305555555555,1,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555,31151.0
2020-01-04,8.88125,25833.0,0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889,27189.243055555555
2020-01-05,8.4,25033.618055555555,0,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555,26621.32638888889
2020-01-06,7.45,31308.305555555555,1,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445,25522.805555555555
2020-01-07,8.025,32520.83333333333,1,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445,28665.006944444445
2020-01-08,9.0625,32719.42361111111,1,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333,31071.381944444445
2020-01-09,9.475,32532.590277777777,1,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555,31622.08333333333
2020-01-10,9.01875,29238.493055555555,1,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223,32222.305555555555
2020-01-11,8.100000000000001,27697.229166666668,0,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445,31154.722222222223
2020-01-12,7.081250000000001,33181.069444444445,0,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777,27491.131944444445
2020-01-13,7.368749999999999,33530.743055555555,1,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668,25937.465277777777
2020-01-14,8.975000000000001,33095.666666666664,1,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445,30659.729166666668
2020-01-15,9.8625,32721.590277777777,1,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445,31196.319444444445
2020-01-16,11.1125,32196.33333333333,1,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555,31226.756944444445
2020-01-17,10.66875,28885.0,1,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889,31195.868055555555
2020-01-18,9.893749999999999,27228.666666666668,0,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555,29482.20138888889
2020-01-19,9.09375,33569.79861111111,0,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555,25911.805555555555
2020-01-20,6.89375,34471.54861111111,1,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333,24058.680555555555
2020-01-21,7.668749999999999,33662.791666666664,1,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889,26284.27083333333
2020-01-22,9.325,33096.270833333336,1,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223,24042.01388888889
2020-01-23,9.125,32662.194444444445,1,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875,20894.472222222223
2020-01-24,10.01875,29054.104166666668,1,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125,24391.6875
2020-01-25,9.8625,26732.92361111111,0,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777,26350.8125
2020-01-26,9.975,31983.409722222223,0,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445,25218.340277777777
2020-01-27,10.60625,32039.67361111111,1,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555,24103.756944444445
2020-01-28,12.41875,31486.715277777777,1,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75,26959.555555555555
2020-01-29,13.15,30938.541666666668,1,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111,25791.75
2020-01-30,13.9125,30419.604166666668,1,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889,22754.17361111111
2020-01-31,14.78125,26959.92361111111,1,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445,28503.57638888889
2020-02-01,15.94375,24840.6875,0,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555,29702.819444444445
2020-02-02,15.9875,28934.45138888889,0,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0,27347.305555555555
2020-02-03,16.225,29599.243055555555,1,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555,25833.0
2020-02-04,13.9,29989.868055555555,1,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555,25033.618055555555
2020-02-05,11.11875,30442.506944444445,1,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333,31308.305555555555
2020-02-06,10.79375,30617.17361111111,1,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111,32520.83333333333
2020-02-07,11.33125,27625.73611111111,1,30617.17361111111,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777,32719.42361111111
2020-02-08,11.11875,25701.23611111111,0,27625.73611111111,30617.17361111111,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555,32532.590277777777
2020-02-09,12.5375,29783.26388888889,0,25701.23611111111,27625.73611111111,30617.17361111111,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668,29238.493055555555
2020-02-10,14.1,30249.17361111111,1,29783.26388888889,25701.23611111111,27625.73611111111,30617.17361111111,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445,27697.229166666668
2020-02-11,13.40625,30421.14583333333,1,30249.17361111111,29783.26388888889,25701.23611111111,27625.73611111111,30617.17361111111,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555,33181.069444444445
2020-02-12,13.1,30168.95833333333,1,30421.14583333333,30249.17361111111,29783.26388888889,25701.23611111111,27625.73611111111,30617.17361111111,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664,33530.743055555555
2020-02-13,13.8625,29989.8125,1,30168.95833333333,30421.14583333333,30249.17361111111,29783.26388888889,25701.23611111111,27625.73611111111,30617.17361111111,30442.506944444445,29989.868055555555,29599.243055555555,28934.45138888889,24840.6875,26959.92361111111,30419.604166666668,30938.541666666668,31486.715277777777,32039.67361111111,31983.409722222223,26732.92361111111,29054.104166666668,32662.194444444445,33096.270833333336,33662.791666666664,34471.54861111111,33569.79861111111,27228.666666666668,28885.0,32196.33333333333,32721.590277777777,33095.666666666664
